,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
1,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
2,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
3,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
4,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
5,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
6,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
7,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
8,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
9,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
10,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
11,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
12,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,10.0,GD,0.0,0,,1087.0,1.2,0.63
13,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,11077.0,1.2,0.63
14,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,11077.0,1.2,0.63
15,,,,第1节,2.5,0.83,-2.5,0.83,168.5,0.83,168.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,11077.0,1.2,0.63
