,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
434,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
435,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
436,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
437,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
438,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
439,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
440,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
441,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
442,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
443,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
444,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
445,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
446,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
447,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
448,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
449,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
450,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
451,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
452,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
453,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
454,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
455,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
456,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
457,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
458,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
459,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
460,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
461,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
462,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
463,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
464,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
465,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
466,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
467,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
468,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
469,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
470,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
471,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
472,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
473,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
474,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
475,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
476,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
477,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
478,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
479,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
480,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
481,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
482,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
483,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
484,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
485,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
486,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
487,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
488,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
489,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
490,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
491,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
492,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
493,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
494,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
495,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
496,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
497,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
498,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
499,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
500,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
501,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
502,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
503,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
504,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
505,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
506,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
507,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
508,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
509,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
510,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
511,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
512,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
513,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
514,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
515,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
516,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
517,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
518,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
519,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
520,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
521,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
522,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
523,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
524,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
525,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
526,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
527,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
528,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
529,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
530,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
531,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
532,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
533,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
534,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
535,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
536,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
537,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
538,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
539,,,4.0,20.5,0.0,-20.5,0.0,94.5,0.7142857142857143,94.5,1.0,1.0,,0,3.0,20.0,6,15.0,13.0,3,2.0,2.0,3.0,71.4,68.4,55.0,35.0,0,1,0.0,0.0,0.0,20180919190746.0,1084.0
