,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,1.2,0.63
1,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
2,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
3,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
4,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
5,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,1.2,0.63
6,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,10.0,,0.0,0,,1087.0,1.2,0.63
7,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,59.0,0,,21077.0,1.2,0.63
8,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,59.0,0,,21077.0,1.2,0.63
9,,,,第1节,3.5,0.8,-3.5,0.87,175.5,0.83,175.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,1.0,1,9.0,GD,55.0,0,,21077.0,1.2,0.63
