,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
540,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
541,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
542,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
543,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
544,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
545,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
546,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
547,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
548,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
549,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
550,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
551,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
552,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
553,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
554,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
555,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
556,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
557,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
558,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
559,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
560,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
561,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
562,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
563,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
564,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
565,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
566,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
567,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
568,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
569,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
570,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
571,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
572,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
573,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
574,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
575,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
576,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
577,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
578,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
579,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
580,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
581,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
582,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
583,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
584,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
585,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
586,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
587,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
588,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
589,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
590,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
591,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
592,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
593,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
594,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
595,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
596,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
597,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
598,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
599,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
600,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
601,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
602,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
603,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
604,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
605,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
606,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
607,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
608,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
609,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
610,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
611,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
612,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
613,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
614,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
615,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
616,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
617,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
618,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
619,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
620,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
621,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
622,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
623,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
624,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
625,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
626,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
627,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
628,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
629,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
630,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
631,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
632,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
633,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
634,,,4.0,9.5,0.0,-9.5,0.0,172.5,0.8333333333333334,172.5,0.8333333333333334,1.0,,8.0,3.0,28.0,28.0,9.0,15,3.0,2,1.0,2.0,75.0,62.5,89.0,80.0,0,1,0.0,0.0,0.0,20180919082621.0,1084.0,17.0,0.004
