,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
516,44.0,5.0,第2节,第2节,-3.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.83,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,44.0,0,,11077.0,1.2,0.63
517,44.0,5.0,第2节,第2节,-3.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.83,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,30.0,0,,11077.0,1.2,0.63
518,44.0,5.0,第2节,第2节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,2.0,0.91,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,30.0,0,,11077.0,1.2,0.63
519,44.0,5.0,第2节,第2节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,2.0,0.77,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,30.0,0,,11081.0,1.2,0.63
520,44.0,5.0,第2节,第2节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,2.0,0.77,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,30.0,0,,11077.0,1.2,0.63
521,44.0,5.0,第2节,第2节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,2.0,0.77,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,34.0,0.0,1,0.0,GD,30.0,0,,11074.0,1.2,0.63
522,44.0,5.0,第2节,第2节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,2.0,0.77,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,0.0,GD,8.0,0,,21077.0,1.2,0.63
523,44.0,5.0,第2节,第2节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,0.87,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,0.0,GD,8.0,0,,21077.0,1.2,0.63
524,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,0.0,GD,6.0,0,,21077.0,1.2,0.63
525,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,10.0,GD,6.0,0,,21077.0,1.2,0.63
526,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,21077.0,1.2,0.63
527,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
528,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,1.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
529,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,0.0,2.0,12.0,10.0,1.0,6.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
530,44.0,5.0,第2节,第2节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
531,44.0,5.0,第2节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
532,44.0,5.0,第2节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
533,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
534,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.83,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
535,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.83,1.0,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1083.0,1.2,0.63
536,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,10.0,GD,0.0,0,,1089.0,1.2,0.63
537,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,59.0,0,,21077.0,1.2,0.63
538,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,59.0,0,,21077.0,1.2,0.63
539,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,46.0,0,,21077.0,1.2,0.63
540,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,46.0,0,,21077.0,1.2,0.63
541,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,48.0,0,,21077.0,1.2,0.63
542,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,48.0,0,,21077.0,1.2,0.63
543,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,42.0,0,,21077.0,1.2,0.63
544,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.8,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,42.0,0,,11077.0,1.2,0.63
545,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,33.0,0,,11077.0,1.2,0.63
546,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,36.0,0.0,1,9.0,GD,33.0,0,,11075.0,1.2,0.63
547,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,39.0,0.0,1,9.0,GD,33.0,0,,21077.0,1.2,0.63
548,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,12.0,10.0,1.0,0.0,71.4,40.0,39.0,0.0,1,9.0,GD,28.0,0,,21077.0,1.2,0.63
549,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,40.0,42.0,0.0,1,9.0,GD,28.0,0,,21074.0,1.2,0.63
550,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,9.0,GD,28.0,0,,11077.0,1.2,0.63
551,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.87,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,9.0,GD,18.0,0,,11077.0,1.2,0.63
552,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,9.0,GD,18.0,0,,11077.0,1.2,0.63
553,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,9.0,GD,17.0,0,,11077.0,1.2,0.63
554,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,8.0,GD,17.0,0,,11077.0,1.2,0.63
555,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,8.0,GD,59.0,0,,11077.0,1.2,0.63
556,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,39.0,0.0,1,8.0,GD,59.0,0,,11074.0,1.2,0.63
557,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,59.0,0,,21077.0,1.2,0.63
558,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,59.0,0,,21077.0,1.2,0.63
559,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,55.0,0,,21077.0,1.2,0.63
560,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,55.0,0,,21077.0,1.2,0.63
561,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,43.0,0,,21077.0,1.2,0.63
562,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,3.0,0.91,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,43.0,0,,21077.0,1.2,0.63
563,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.77,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,45.0,0,,11077.0,1.2,0.63
564,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.77,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,45.0,0,,21077.0,1.2,0.63
565,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.77,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,30.0,0,,21077.0,1.2,0.63
566,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,2.0,13.0,10.0,1.0,0.0,71.4,42.0,41.0,0.0,1,8.0,GD,30.0,0,,21077.0,1.2,0.63
567,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,42.0,45.0,0.0,1,8.0,GD,30.0,0,,21075.0,1.2,0.63
568,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,41.0,0.0,1,8.0,GD,30.0,0,,11077.0,1.2,0.63
569,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,41.0,0.0,1,8.0,GD,18.0,0,,11077.0,1.2,0.63
570,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,41.0,0.0,1,8.0,GD,18.0,0,,11077.0,1.2,0.63
571,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,41.0,0.0,1,8.0,GD,12.0,0,,11077.0,1.2,0.63
572,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,41.0,0.0,1,8.0,GD,12.0,0,,11074.0,1.2,0.63
573,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,43.0,0.0,1,8.0,GD,12.0,0,,21077.0,1.2,0.63
574,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,1.0,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,43.0,0.0,1,8.0,GD,12.0,0,,21077.0,1.2,0.63
575,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,43.0,0.0,1,7.0,GD,53.0,0,,21077.0,1.2,0.63
576,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,43.0,0.0,1,7.0,GD,53.0,0,,21077.0,1.2,0.63
577,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,3.0,13.0,10.0,1.0,0.0,71.4,45.0,43.0,0.0,1,7.0,GD,51.0,0,,21077.0,1.2,0.63
578,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,45.0,47.0,0.0,1,7.0,GD,51.0,0,,21074.0,1.2,0.63
579,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.71,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,31.0,0,,11077.0,1.2,0.63
580,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.8,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,31.0,0,,11077.0,1.2,0.63
581,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.87,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,29.0,0,,11077.0,1.2,0.63
582,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.87,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,29.0,0,,21077.0,1.2,0.63
583,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.87,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,13.0,0,,21077.0,1.2,0.63
584,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.87,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,13.0,0,,21077.0,1.2,0.63
585,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,13.0,0,,11077.0,1.2,0.63
586,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,7.0,GD,13.0,0,,11077.0,1.2,0.63
587,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,6.0,GD,52.0,0,,11077.0,1.2,0.63
588,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,6.0,GD,52.0,0,,11077.0,1.2,0.63
589,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,0.0,71.4,47.0,43.0,0.0,1,6.0,GD,40.0,0,,11077.0,1.2,0.63
590,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,40.0,0,,21086.0,1.2,0.63
591,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,40.0,0,,11077.0,1.2,0.63
592,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
593,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,29.0,0,,21077.0,1.2,0.63
594,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,29.0,0,,11077.0,1.2,0.63
595,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,29.0,0,,11077.0,1.2,0.63
596,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,6.0,GD,11.0,0,,11077.0,1.2,0.63
597,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,11.0,0,,11077.0,1.2,0.63
598,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,59.0,0,,11077.0,1.2,0.63
599,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,59.0,0,,11077.0,1.2,0.63
600,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,47.0,0,,11077.0,1.2,0.63
601,44.0,5.0,第3节,第3节,2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,2.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,47.0,0,,21077.0,1.2,0.63
602,44.0,5.0,第3节,第3节,-2.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-2.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,47.0,0,,21077.0,1.2,0.63
603,44.0,5.0,第3节,第3节,1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,47.0,0,,21077.0,1.2,0.63
604,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,46.0,0,,21077.0,1.2,0.63
605,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,46.0,0,,11077.0,1.2,0.63
606,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,1.0,71.4,47.0,43.0,0.0,1,5.0,GD,44.0,0,,11077.0,1.2,0.63
607,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,43.0,0.0,1,5.0,GD,44.0,0,,21086.0,1.2,0.63
608,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.83,,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,43.0,0.0,1,5.0,GD,45.0,0,,11077.0,1.2,0.63
609,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.77,1:2,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,43.0,0.0,1,5.0,GD,45.0,0,,11078.0,1.2,0.63
610,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.91,1:2,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,43.0,0.0,1,5.0,GD,45.0,0,,11079.0,1.2,0.63
611,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.91,2:2,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,44.0,0.0,1,5.0,GD,45.0,0,,11078.0,1.2,0.63
612,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.91,2:2,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,44.0,0.0,1,5.0,GD,45.0,0,,11079.0,1.2,0.63
613,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.91,,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,45.0,0.0,1,5.0,GD,45.0,0,,21077.0,1.2,0.63
614,44.0,5.0,第3节,第3节,-1.5,2.5,0.83,-2.5,0.83,160.5,0.83,160.5,0.83,-1.5,3.0,0.71,,0.0,3.0,14.0,10.0,1.0,2.0,71.4,47.0,45.0,0.0,1,5.0,GD,45.0,0,,21077.0,1.2,0.63
